trial,environment_seed,sensor_seed,sensor_scenario,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
403,3485541319,3483450660,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18954084839693044,101.60000000000001,17.487140885794673,17.440543486691112,0.05156470123728122,0.14779857518063905,0.058203073948881454,0.03151841558162451,0.10707326413697427,0.03856818735349559,0.043114086817390145,0.17670834688653336,0.05370475041147902,0.17219433507616497,0.15402558386160256,7.106843909290655,7.106843909290655,0.0,7.158643738823127e-17,2.4980620381344523e-16,0.2771193952144951,0.2771193952144951,0.0,77.8,23.800000000000004,0.0,0.0,0.0,77.80000000000001,23.799999999999994,0.0,0.0,0.0,False,False,False
404,3184790339,631315687,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20121033367508728,62.900000000000006,13.092406193998873,13.189705898616134,0.05251280231702373,0.18671033933836825,0.05960739634796478,0.02932275517956722,0.10182857731244929,0.03841029779596347,0.04561082282946998,0.15161931587012534,0.056491744835084096,0.09747496919426182,0.08191337952760044,4.880902801465217,4.880902801465217,0.0,8.956862356552058e-17,2.7894008272968645e-16,0.2700856101133861,0.2700856101133861,0.0,62.7,0.1999999999999993,0.0,0.0,0.0,62.10000000000001,0.7999999999999972,0.0,0.0,0.0,False,False,False
405,3285429448,1207168295,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2044082833215701,71.4,13.827272066174139,14.056064862046496,0.051738915562505504,0.15740048491732958,0.05922714671766161,0.034856458238596115,0.10714306774738244,0.04272305491782121,0.040226595862885385,0.17042844924362688,0.05185466013305659,0.09765054298535641,0.04570993418601599,5.025440947806527,5.025440947806527,0.0,8.005384230019143e-17,2.5018537765542007e-16,0.2538175358294122,0.25381753582941213,0.0,71.2,0.1999999999999993,0.0,0.0,0.0,71.1,0.3000000000000007,0.0,0.0,0.0,False,False,False
406,1711414769,768036703,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18194739876407134,65.2,13.508390652444016,13.603671939263664,0.052560580790574074,0.17080043461869443,0.05894891047740013,0.027230683625291224,0.08638413432807646,0.03337229142008051,0.04476479587788413,0.1772119521926232,0.057049990764828404,0.11359113210897692,0.03471090735337226,5.4293586148319175,5.4293586148319175,0.0,8.69329940133775e-17,2.498001805406602e-16,0.35977718988977925,0.35977718988977925,0.0,63.800000000000004,1.3999999999999986,0.0,0.0,0.0,63.800000000000004,1.3999999999999986,0.0,0.0,0.0,False,False,False
407,739438903,1521726463,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.24409282993748996,79.0,15.079820020133962,15.257390759222913,0.05155905664537702,0.16960479851952226,0.05841093797721775,0.03443763963974978,0.14567589020023664,0.04621399973990096,0.045939593812031304,0.2185045119701368,0.059270830005993265,0.2644759184063009,0.20938896406255417,6.323957278478534,6.323957278478534,0.0,7.72639561589894e-17,2.7894008272968645e-16,0.37183681719445233,0.37183681719445233,0.0,70.69999999999999,8.300000000000011,0.0,0.0,0.0,69.89999999999998,9.100000000000023,0.0,0.0,0.0,False,False,False
408,1071255186,4062200957,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22479609103778134,78.80000000000001,15.402287627098271,15.540502581160762,0.04905728591639834,0.16175153152035077,0.05616579458265137,0.023356217432595066,0.07269722580137189,0.028951038544525912,0.0408253187336935,0.1513323853533226,0.050369831039355904,0.3999647417095284,0.3572838227062368,5.922172430569831,5.92217243056983,0.0,8.013089177524034e-17,2.779024842816778e-16,0.23632746761468854,0.23632746761468854,0.0,72.0,6.8,0.0,0.0,0.0,72.0,6.8,0.0,0.0,0.0,False,False,False
409,2658645016,3539954061,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.14865269703354664,64.8,13.211512729577453,13.285983143512933,0.051926640853014,0.17072756728118307,0.058863179213388725,0.024168563220913743,0.0703189276246885,0.029612116734973763,0.04118879565184619,0.17072756728118307,0.05142647960301219,0.12398890778353096,0.05285326710961409,4.64967836996403,4.649678369964031,0.0,9.082217169943859e-17,1.962615573354719e-16,0.3205196827940038,0.3205196827940038,0.0,64.49999999999999,0.2999999999999998,0.0,0.0,0.0,64.39999999999999,0.3999999999999999,0.0,0.0,0.0,False,False,False
410,1637467688,2950014254,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.147556655593953,84.4,16.52092237528458,16.51768891544721,0.05454360793743712,0.16860243391315452,0.06155052241357553,0.030418219900503616,0.10412443854813347,0.03873326978480941,0.04449527972992514,0.1613569723931273,0.055970772838161285,0.2226784289469934,0.20668203042612437,6.739711737555655,6.739711737555654,0.0,7.280426355128115e-17,2.779024842816778e-16,0.25617738880381147,0.25617738880381147,0.0,83.60000000000001,0.7999999999999972,0.0,0.0,0.0,84.10000000000001,0.29999999999999005,0.0,0.0,0.0,False,False,False
411,3012103856,3939154953,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1795107352722582,66.8,13.079734409489115,13.19881728673221,0.048178263384649034,0.13655263519573596,0.05443822889438652,0.021405259772165827,0.06657217232934941,0.026350283993488596,0.03558703182420494,0.14203766177484428,0.04418344598946635,0.13696742437398104,0.057828287441824756,5.117983323918832,5.117983323918832,0.0,8.710198052214682e-17,1.7772239894833365e-16,0.2748512342903909,0.2748512342903909,0.0,66.69999999999999,0.09999999999999964,0.0,0.0,0.0,66.29999999999998,0.5000000000000036,0.0,0.0,0.0,False,False,False
412,1061496009,4126919586,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19808036306066143,61.6,12.641626449937224,12.78695255851351,0.05418457539785491,0.28712461185568805,0.06293826407617163,0.02847500714374453,0.0773628066050346,0.03418994868143945,0.04379152537623516,0.1798281536282267,0.05376194254339775,0.07463501213218507,0.04975706529920698,4.9715833591678855,4.9715833591678855,0.0,9.123567695261571e-17,1.962615573354719e-16,0.383213006973277,0.383213006973277,0.0,60.8,0.7999999999999998,0.0,0.0,0.0,59.8,1.7999999999999998,0.0,0.0,0.0,False,False,False
413,149354069,3266337438,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1264409925512057,77.7,14.349570181641973,14.465162247511152,0.052512706844955966,0.1625666522771368,0.06002819012130094,0.03728119204499013,0.10724983287548351,0.047359299586246566,0.046543001944156476,0.15949651635668582,0.057376490288879624,0.22056217154165525,0.13267689887612688,5.320630791885396,5.320630791885396,0.0,7.695187350132169e-17,2.2247786310271853e-16,0.19903271260758762,0.19903271260758765,0.0,69.89999999999999,7.8000000000000025,0.0,0.0,0.0,70.0,7.700000000000005,0.0,0.0,0.0,False,False,False
414,4081168298,314093331,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.17821952241703762,68.4,14.032240265386017,14.153435943708628,0.05462348603684475,0.19744324093804225,0.061995081246521366,0.025185964072271853,0.09614303905022296,0.03273401774905062,0.04097056439941302,0.16811293135627528,0.05169500928986082,0.07152496840149768,0.07578697433463766,5.424908401633932,5.424908401633932,0.0,8.508579540349414e-17,2.7755575615628914e-16,0.3151130320495201,0.3151130320495201,0.0,66.0,2.399999999999997,0.0,0.0,0.0,65.3,3.1000000000000014,0.0,0.0,0.0,False,False,False
415,292210110,1564487867,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16412699916178045,62.800000000000004,12.97598882830997,13.072226456278987,0.05108396075515942,0.17164964973255054,0.057889027707962844,0.021786504382567854,0.07470769906420337,0.02692923272591858,0.04087207731369017,0.1628002874584036,0.04974980896698216,0.13561438359518754,0.07909966938881052,4.883579888715231,4.88357988871523,0.0,9.084183675561618e-17,1.962615573354719e-16,0.25477654020822305,0.2547765402082232,0.0,61.3,1.5000000000000053,0.0,0.0,0.0,61.6,1.2000000000000002,0.0,0.0,0.0,False,False,False
416,471779139,902910705,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1788909289912247,67.5,13.724431233467705,13.880591346082332,0.04876064104549821,0.1428265633506121,0.05500481096688582,0.02026843046395693,0.06550868607247073,0.025588096325327988,0.03742523924410962,0.16050299794360134,0.04690352294446328,0.12774994125478933,0.09846079639971521,4.9680705101178955,4.9680705101178955,0.0,8.444741291426866e-17,2.2247786310271853e-16,0.33306443704896993,0.3330644370489699,0.0,67.5,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,False,False,False
417,1257730118,169908158,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15831755512153856,68.2,13.44165740840656,13.471497137059792,0.05238054847717676,0.1420950240092841,0.059623448102257844,0.03293464755717657,0.11111147419375207,0.043423461302254614,0.042491379190570465,0.21665755114018276,0.055726556445443276,0.0719561134107689,0.04033638088499384,5.586948646461093,5.586948646461093,0.0,8.250646669419711e-17,2.498965354837e-16,0.29138137584309515,0.29138137584309515,0.0,68.10000000000001,0.09999999999999432,0.0,0.0,0.0,67.8,0.4000000000000057,0.0,0.0,0.0,False,False,False
418,1055095300,2099702196,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.17860156778612593,61.2,13.094400484077665,13.212245795413697,0.0542476966788711,0.1413072852304603,0.05982251975588663,0.024783195784634712,0.0694717958121263,0.03010267102188493,0.04065943594081174,0.16817694554431775,0.05055793188915988,0.14395078615717496,0.08106940355513763,4.529598008911136,4.529598008911136,0.0,9.186449088040836e-17,1.962615573354719e-16,0.21806058347276291,0.21806058347276291,0.0,60.8,0.40000000000000036,0.0,0.0,0.0,59.9,1.3000000000000007,0.0,0.0,0.0,False,False,False
419,2411947258,1651693406,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.27055690500545554,63.1,13.519299763004959,13.808413724321099,0.05360140763165293,0.15548793300187677,0.06052781177507901,0.028059805860389385,0.09046916983841316,0.03455965460296201,0.04186742366020133,0.17070789386309468,0.054124854714292105,0.39513258658044403,0.33426341935715836,5.033641285083779,5.033641285083779,0.0,8.915669642587687e-17,2.7894008272968645e-16,0.5513520211139992,0.5513520211139992,0.0,63.00000000000001,0.09999999999999432,0.0,0.0,0.0,63.1,0.0,0.0,0.0,0.0,False,False,False
420,2914634240,2192700923,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1815065314163844,81.9,14.86494913956245,14.857613583810268,0.05316399177684773,0.14391446083441853,0.06020995903947835,0.03249029569581547,0.10950523793890207,0.03943390682806851,0.04536917888822786,0.16269623091817284,0.05655863142257251,0.15759878148101852,0.11397903816458023,6.142632646644312,6.142632646644311,0.0,7.632172556535376e-17,2.779024842816778e-16,0.32506216617732525,0.3250621661773253,0.0,74.7,7.199999999999996,0.0,0.0,0.0,74.5,7.399999999999999,0.0,0.0,0.0,False,False,False
421,3582409163,1846612564,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18838563283370502,66.4,13.725204882158359,13.805677342631498,0.049687933095708195,0.15501971694342526,0.05584553441643022,0.0341508869371951,0.11855143120424269,0.042163999300396646,0.04322227476190962,0.1499996959170659,0.05394806759996666,0.07870608824793993,0.053425560142916564,5.56807698770147,5.56807698770147,0.0,8.67922918685987e-17,2.779024842816778e-16,0.3553998673796244,0.3553998673796245,0.0,66.4,0.0,0.0,0.0,0.0,66.4,0.0,0.0,0.0,0.0,False,False,False
422,4008422370,2004689862,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.164958231918413,76.2,14.199712106028022,14.235809250499704,0.05314475188138939,0.16139927039884047,0.05922628903990339,0.03778631364848909,0.12705078643321296,0.04605317575769251,0.04997651652069045,0.19050012978739586,0.06135553886431169,0.03322840972486679,0.04605547687535878,5.691933193015553,5.691933193015553,0.0,7.918963568401548e-17,2.77678040775991e-16,0.35834321068328373,0.3583432106832837,0.0,75.7,0.5,0.0,0.0,0.0,76.1,0.10000000000000142,0.0,0.0,0.0,False,False,False
423,2882814493,1061927593,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22592571020621324,65.60000000000001,12.92747211457965,13.09355147073649,0.051545288575677715,0.1689653101657757,0.058091426088772935,0.023205657923200434,0.07709365005534989,0.0298243889800868,0.039713803681661684,0.17987972693594567,0.04979538843764248,0.10399215765560826,0.06895275805707235,5.1149916173832555,5.114991617383256,0.0,9.12536210767626e-17,1.962615573354719e-16,0.2633332537638525,0.2633332537638525,0.0,65.60000000000001,0.0,0.0,0.0,0.0,65.60000000000001,0.0,0.0,0.0,0.0,False,False,False
424,3680502530,1923750527,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20292106321666986,81.2,16.12399684227574,16.245444967448716,0.053954342551008096,0.14138947191356147,0.060736387361000094,0.025479866052922514,0.07051466907744626,0.030307700764215843,0.04149320779853802,0.17121922274729584,0.05260740312569781,0.15283693150812935,0.12297008546442732,6.523559330974647,6.523559330974647,0.0,7.607677225336308e-17,2.8066088919804617e-16,0.24441419589082047,0.2444141958908204,0.0,79.1,2.1000000000000014,0.0,0.0,0.0,80.0,1.1999999999999957,0.0,0.0,0.0,False,False,False
425,2946213435,2839389369,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.23800288836104386,64.8,12.76329581787115,12.94054317757104,0.051156916031284805,0.13042508046220716,0.05771256538625707,0.03554310274746555,0.09185125174501543,0.040862161359722676,0.04482618987773184,0.14600072694272062,0.05540354820954529,0.0677111044904707,0.04321895174382969,5.230684640745421,5.230684640745421,0.0,8.639718049456975e-17,1.962615573354719e-16,0.36582808474506623,0.36582808474506623,0.0,62.3,2.5,0.0,0.0,0.0,62.7,2.0999999999999943,0.0,0.0,0.0,False,False,False
426,2667510470,1232235575,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15137496792422628,66.2,13.209077494968046,13.262814313921586,0.05242003852193318,0.17386169688612532,0.058902631169721824,0.031535386129679335,0.09072959293529,0.03918827155338248,0.044033457578718335,0.17386169688612532,0.055111587009454524,0.10403163513935958,0.07645901105172759,5.338778929342313,5.338778929342315,0.0,8.72964269962856e-17,2.5589376332604516e-16,0.2696254562978744,0.26962545629787443,0.0,64.8,1.3999999999999986,0.0,0.0,0.0,64.8,1.3999999999999986,0.0,0.0,0.0,False,False,False
427,2775479302,3129694536,0,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
428,583548122,2742868653,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1552097598928174,76.3,14.84048791667323,14.919245316396585,0.054892383850104205,0.22100657965878978,0.061978631950074047,0.026074417257345252,0.07654517560513953,0.0321151134241773,0.04164717346178921,0.22027910877236795,0.05167824202742017,0.14523432003011663,0.10995120897530934,5.6432905165913665,5.6432905165913665,0.0,7.529437683441779e-17,2.8066088919804617e-16,0.27957405453603884,0.27957405453603884,0.0,76.3,0.0,0.0,0.0,0.0,75.89999999999999,0.40000000000000213,0.0,0.0,0.0,False,False,False
429,395063575,893168507,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21014637256592075,66.10000000000001,13.485572464967825,13.663613017589098,0.049943479285713716,0.19296665447608574,0.056894392595561685,0.024962830117770993,0.10710552140207112,0.034229896236551205,0.04166967786552476,0.22813394368484666,0.05497061273414889,0.11859098213235161,0.09895527786878273,5.023469030210339,5.023469030210338,0.0,8.918301867090861e-17,1.7772239894833365e-16,0.3069363790156931,0.30693637901569304,0.0,66.10000000000001,0.0,0.0,0.0,0.0,66.10000000000001,0.0,0.0,0.0,0.0,False,False,False
430,3316604475,3569072220,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2650365453758279,71.7,13.926841280325826,14.121849051352752,0.05167611678872995,0.17156216200862737,0.05777336917668921,0.027238523408114834,0.08989035255108908,0.03504307660333485,0.040614863383526295,0.17435055576356107,0.05104899490825087,0.15726007487495772,0.12459544213628938,5.206347715108661,5.206347715108661,0.0,7.760344065717867e-17,2.5133742693021536e-16,0.3705992292409038,0.3705992292409038,0.0,63.599999999999994,8.100000000000009,0.0,0.0,0.0,63.099999999999994,8.600000000000009,0.0,0.0,0.0,False,False,False
431,2622342899,1742826588,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15961919305989436,64.0,13.108065723898811,13.146259327792986,0.05226767774134065,0.19717401878002316,0.05962379265675727,0.031030902033631617,0.110141550968507,0.04062532868259834,0.04509419821638768,0.19717401878002316,0.057575772160289376,0.11137068347945381,0.02957596451350093,5.2384440101627625,5.2384440101627625,0.0,8.605726180987179e-17,1.962615573354719e-16,0.31999480228494537,0.31999480228494537,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,False,False,False
432,3286438300,234230365,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1800910486276994,67.0,13.63502183552226,13.798278241102556,0.049294884618315146,0.16613687810550687,0.05541609661686212,0.022039082538047663,0.08117540350373567,0.027706810843599463,0.039151646390137934,0.17042847543532813,0.048802552189627486,0.10009913379187964,0.05237470976347432,5.059271739226925,5.059271739226926,0.0,7.9992951251922e-17,2.830524433501838e-16,0.2106978328961982,0.2106978328961982,0.0,67.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,False,False,False
433,2750417563,1262226921,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19486398946930694,76.10000000000001,14.66644900642084,14.708195288721084,0.053491917414340874,0.1688216114074501,0.059964303226800963,0.03074184363442812,0.09124670369865841,0.03728091165465788,0.04643170140006339,0.20695568430227593,0.05826774545803305,0.15437388209303232,0.08922526217452775,6.13392299512852,6.133922995128519,0.0,8.103345773677098e-17,2.4985438476838744e-16,0.2646008707700689,0.2646008707700689,0.0,74.0,2.1000000000000014,0.0,0.0,0.0,75.00000000000001,1.0999999999999943,0.0,0.0,0.0,False,False,False
434,4219808666,4170911108,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1520399882341863,77.5,14.28496245750492,14.312196309914876,0.051382483372413724,0.23305126487674113,0.05807847614003703,0.030116606294361067,0.11456977792840989,0.03741981322007442,0.04399970678438354,0.23251842910798137,0.055957116813861056,0.14612459717267637,0.09357462880633437,5.800805276799181,5.800805276799181,0.0,7.37939323279541e-17,2.777508439858666e-16,0.2851189361615309,0.285118936161531,0.0,74.5,3.0,0.0,0.0,0.0,74.39999999999999,3.099999999999998,0.0,0.0,0.0,False,False,False
435,2996272099,2135640333,0,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
436,2404354633,3116284140,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2004252852029648,65.3,13.462542511176908,13.623259958123192,0.04992778751381894,0.1478861167914374,0.0574299033815087,0.03002201285365547,0.09341125390026997,0.03657178807836103,0.04340668480237979,0.17861415956013021,0.05506142851592501,0.12607685397660673,0.07896362692595771,4.988381817446202,4.988381817446202,0.0,8.699729303896408e-17,2.779024842816778e-16,0.324364120186789,0.324364120186789,0.0,65.3,0.0,0.0,0.0,0.0,65.3,0.0,0.0,0.0,0.0,False,False,False
437,1785047775,2412942496,0,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
438,1137720147,103076549,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.30083825836417616,67.8,13.067163024823943,13.347874498327796,0.05125328793613732,0.24946253931323162,0.057682728305746014,0.029444503848130604,0.08015431983145341,0.03560257512161829,0.04335664755308528,0.15348255385933518,0.05497537783985705,0.12548626166887403,0.0741543509432382,5.0618577863016405,5.0618577863016405,0.0,8.393967446699486e-17,1.962615573354719e-16,0.2415468834522902,0.2415468834522902,0.0,59.599999999999994,8.200000000000003,0.0,0.0,0.0,58.89999999999999,8.900000000000006,0.0,0.0,0.0,False,False,False
439,4162669629,1339972080,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.23910085125334554,83.60000000000001,16.859335959116773,17.225490922715807,0.05041141876997474,0.17289510414300271,0.0569888051285021,0.03302609197910014,0.11448972755575917,0.04084671884955283,0.04527141456550344,0.17244774990241954,0.05627411335875224,0.04949779853974553,0.0,6.7422007654954,6.742200765495399,0.0,7.368445710504627e-17,2.8066088919804617e-16,0.2813498289170323,0.2813498289170323,0.0,83.60000000000001,0.0,0.0,0.0,0.0,83.60000000000001,0.0,0.0,0.0,0.0,False,False,False
440,4238156698,1041179357,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20456605389436378,66.9,13.388420929529207,13.555506616879688,0.05192355729650884,0.15978741900013185,0.059284837439833905,0.02990959314949742,0.09533484820179074,0.03773411119104886,0.03966948255911009,0.15260951597327396,0.050905806846152285,0.12421776612805152,0.1081477269384088,5.188318878078952,5.188318878078952,0.0,8.670139707162506e-17,2.779024842816778e-16,0.2563765901936624,0.25637659019366243,0.0,66.7,0.19999999999999574,0.0,0.0,0.0,66.7,0.19999999999999574,0.0,0.0,0.0,False,False,False
441,2321526583,4105025827,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22655189878748513,75.8,14.80310730895308,14.987450110675596,0.050195734686049695,0.16974821577381605,0.05651501572736583,0.02946144717942147,0.10211094844692553,0.03728823136143874,0.04343453292532455,0.16860813082865306,0.05379345127983774,0.13169885544106358,0.07066473602452775,5.732260012908247,5.732260012908247,0.0,8.165895354775943e-17,2.7755575615628914e-16,0.32379437474398215,0.32379437474398215,0.0,67.79999999999998,8.00000000000001,0.0,0.0,0.0,67.19999999999997,8.600000000000012,0.0,0.0,0.0,False,False,False
442,2806551846,2921142390,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1945051497157871,68.3,13.904817809553645,14.030118215588029,0.05048602578469689,0.15830499615960497,0.05711802411190933,0.03287787455602836,0.10290574094580887,0.04104428335149413,0.043675624608126594,0.177309999058012,0.05427885187112047,0.13336090472100995,0.08428541063153899,5.230192649291386,5.230192649291386,0.0,8.163451123607607e-17,1.7772239894833365e-16,0.24099515413970177,0.24099515413970177,0.0,68.3,0.0,0.0,0.0,0.0,68.3,0.0,0.0,0.0,0.0,False,False,False
443,530442452,3520819212,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18565100756141573,73.0,13.797663346596632,14.004125537493472,0.05562871993191924,0.16378132936466488,0.06279636338767641,0.033755752716820936,0.10829893033683502,0.04153882017950419,0.04696712954910555,0.17738584740020533,0.0582450090805801,0.03999465280916174,0.0,5.448115907189133,5.448115907189133,0.0,7.666403641854366e-17,1.7772239894833365e-16,0.252177421289217,0.25217742128921694,0.0,71.39999999999999,1.6000000000000014,0.0,0.0,0.0,72.1,0.6999999999999993,0.20000000000000284,0.0,0.0,False,False,False
444,1845962377,664921687,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.12879708463106682,76.7,14.568870916280126,14.61833827725021,0.052670174389725745,0.14866854554031553,0.05940608026703689,0.025216603701520093,0.0895314876393325,0.03352411667196856,0.04450168322630358,0.1458605187650876,0.05400766556138948,0.1403194218011653,0.09148371312655308,5.702115963697935,5.702115963697936,0.0,8.020314719136803e-17,2.7894008272968645e-16,0.25158587095510343,0.25158587095510343,0.0,70.19999999999999,6.500000000000007,0.0,0.0,0.0,69.4,7.299999999999997,0.0,0.0,0.0,False,False,False
445,127337084,683216640,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19594029579011096,69.4,13.768603157528695,13.940530907883833,0.052760638146159534,0.15845594010056635,0.058756251885885055,0.026877390000646467,0.07853469600341006,0.03298364001362522,0.04397897650614318,0.16533838889846758,0.05346160931882892,0.08216076052434,0.06908749083096599,5.0411970228758936,5.0411970228758936,0.0,7.966577203880544e-17,2.498001805406602e-16,0.2901018213611203,0.2901018213611203,0.0,69.0,0.3999999999999986,0.0,0.0,0.0,69.2,0.20000000000000284,0.0,0.0,0.0,False,False,False
446,2775364023,2422759464,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20073361540224396,74.9,15.03094069314416,15.160596743805442,0.05035693998955158,0.181035857122738,0.05681217580767916,0.036965037218411184,0.10193898537199478,0.04316441289778559,0.04395625004820202,0.1675413673641594,0.05322013200452679,0.07234489742998614,0.09818130629421243,6.054851244377735,6.054851244377735,0.0,7.741480106472164e-17,2.779024842816778e-16,0.2966207005837845,0.2966207005837845,0.0,74.9,0.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0.0,False,False,False
447,769208838,2108056196,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2046609650087593,68.4,13.014388245580488,13.192561259083547,0.05572360040609429,0.21463063766435458,0.06271306041026188,0.03445713347125978,0.10356559007810758,0.04375832571113629,0.04584068298903965,0.21463063766435458,0.056839013224882266,0.3017695190243139,0.2711635980838865,5.014413216959795,5.014413216959795,0.0,8.480668614611294e-17,2.7625164985270986e-16,0.24270641307985868,0.24270641307985863,0.0,67.9,0.5,0.0,0.0,0.0,68.2,0.20000000000000284,0.0,0.0,0.0,False,False,False
448,3043459404,2731378376,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2716435482622049,76.4,16.17730515607837,16.404734594823882,0.05184212648696009,0.1948780202436336,0.058731376659790786,0.0278273025723934,0.11236912902815124,0.03449906291008416,0.04631565547824935,0.19437143285751107,0.058079361057101514,0.1764192141887403,0.14239870204819532,6.247481060897794,6.247481060897794,0.0,8.424367283610932e-17,2.786162483075207e-16,0.2733580344415302,0.27335803444153006,0.0,76.1,0.30000000000000426,0.0,0.0,0.0,76.4,0.0,0.0,0.0,0.0,False,False,False
